------------------------------workbook: DATA.xlsx------------------------------
------------------------------sheet: Sheet1------------------------------
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,智慧产物,None,None,单件,None,None,套装,None,None,None,None,None,None,None,None,None
None,2-2-2-1 位置,None,None,2-2-1 位置,None,None,1-2-1 位置,None,None,None,None,None,None,None,None,None
None,部位-'39'-代码-改造,None,None,部位-套装-是否神话,None,None,1-套装-个数,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,武器,10,None,None,3.3,1.43,1.43,1.58730158730158,None,None,None
None,None,None,None,大祭司,01,上衣,11,None,None,None,None,None,None,None,None,None
None,None,None,None,魔法师,02,裤子,12,None,None,None,None,None,None,None,buflvl字段说明,None
None,None,None,None,舞姬,03,护肩,13,None,None,None,最终统计,None,None,None,奶爸,None
None,None,None,None,阴影,04,腰带,14,None,荣誉祝福,None,4308,None,None,None,hol_b_atta,祝福增加的三攻
None,None,None,None,裁决者,05,鞋子,15,None,天启之珠,None,4308,None,None,None,pas0,守护恩赐（15级）增加的体力、精神数值（祝福）
None,None,None,None,龙血玄黄,06,手镯,21,None,勇气祝福,None,4166,None,None,None,hol_pas0_1,守护徽章（25级）增加的体力、精神数值（祝福）
None,None,None,None,沙漠,07,项链,22,None,圣光天启,None,4166,None,None,None,hol_pas1,一觉被动（信念光环）增加的体力、精神数值
None,None,None,None,灸炎,08,戒指,23,None,禁忌诅咒,None,4166,None,None,None,hol_act2,二觉增加的体力、精神数值
None,None,None,None,擎天,09,左槽,31,None,人偶剧场,None,4166,None,None,None,pas3,三觉被动增加的体力、精神数值
None,None,None,None,地狱,10,右槽,32,None,None,None,None,None,None,None,hol_b_stat,祝福增加的力智
None,None,None,None,铁匠,11,耳环,33,None,None,None,None,None,None,None,c_stat,太阳增加的力智
None,None,None,None,荆棘,12,None,None,None,祝福系数,None,None,None,None,None,hol_pas1_out,信念光环增加的体力、精神数值
None,None,None,None,不息,13,None,None,None,奶爸,630,None,None,None,None,None,None
None,None,None,None,歧路,14,None,None,None,奶妈,675,None,None,None,None,奶妈、奶萝,None
None,None,None,None,大自然,15,None,None,None,奶萝,665,None,None,None,None,se_b_atta,祝福增加的三攻
None,None,None,None,尘封术式,16,None,None,None,None,None,None,None,None,None,pas0,[启示：圣歌]、[人偶操纵者] 增加的智力数值
None,None,None,None,破晓,17,None,None,None,1觉 750,None,None,None,None,None,se_pas1,一觉被动（[虞诚信念]、[少女的爱]）增加的智力数值
None,None,None,None,三角,18,None,None,None,None,None,None,None,None,None,se_pas2,二觉被动增加的智力数值
None,None,None,None,权能,19,None,None,None,None,None,None,None,None,None,pas3,三觉被动增加的智力数值
None,None,None,None,军神,20,None,None,None,None,None,None,None,None,None,se_b_stat,祝福增加的力智
None,None,None,None,灵宝,21,None,None,None,None,None,None,None,None,None,c_stat,太阳增加的力智
None,None,None,None,时间,22,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,能量,23,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,黑魔法,24,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,时空,25,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,呐喊,26,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,狂乱,27,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,深渊,28,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,圣者,29,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,命运,30,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,愤怒,31,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,求道者,32,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,次元,33,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,天命,34,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,悲剧,35,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,传说防具,36,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,普雷首饰,37,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,普雷特殊,38,None,None,None,None,None,None,None,None,None,None,None
------------------------------sheet: buf------------------------------
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1033,舞姬3,0,0,16,17,0,0,10,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1035,舞姬5,0,0,16,17,0,0,10,12,11,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,None
1042,阴影2,0,0,0,0,0,0,0,0,14,55,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1043,阴影3,0,0,0,0,0,0,14,0,14,55,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1045,阴影5,0,0,0,0,0,0,14,0,14,55,0,69.128,0,10,0,0,0,0,0,0,0,0,7,0,0,None
1052,裁决者2,0,0,16,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1053,裁决者3,0,0,16,0,0,0,0,0,15,114,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,None
1055,裁决者5,0,0,16,0,0,20,0,0,15,114,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,None
1062,龙血玄黄2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1063,龙血玄黄3,0,0,0,24,0,0,0,0,23,24,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1065,龙血玄黄5,0,0,0,24,40,0,0,0,23,24,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,None
1072,沙漠2,0,0,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1073,沙漠3,0,0,0,0,0,0,0,22,0,60,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1075,沙漠5,0,0,0,0,0,0,0,22,0,60,0,73.098,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1082,灸炎2,0,0,0,18,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1083,灸炎3,0,0,0,18,10,0,0,0,0,40,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,None
1085,灸炎5,0,0,0,18,10,0,22,0,0,40,0,20,0,5,5,0,0,0,0,0,0,0,0,15,0,None
1092,擎天2,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1093,擎天3,0,0,14,14,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1095,擎天5,0,0,14,14,0,12,0,32,0,0,0,2.5,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1102,地狱2,0,0,0,0,0,0,6,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1103,地狱3,0,0,0,0,0,0,6,16,0,66,0,6,0,0,0,6.69411764705882,1,1,1,0,0,0,0,0,5.09411764705882,1
1105,地狱5,0,0,0,0,0,0,6,16,0,66,0,54.76,0,0,0,6.69411764705882,1,1,1,0,0,0,0,0,5.09411764705882,1
1112,铁匠2,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1113,铁匠3,0,0,0,0,0,0,14,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,None
1115,铁匠5,0,0,0,0,27,0,14,21,14,0,0,0,0,15,0,0,0,0,0,0,0,0,3.5,20,0,None
1122,荆棘2,0,0,12,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1123,荆棘3,0,0,12,11,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,None
1125,荆棘5,0,0,22,11,25,0,0,0,0,0,0,28,0,10,10,0,0,0,0,0,0,0,0,15,0,None
1132,不息2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1133,不息3,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1135,不息5,0,0,20,0,0,0,32,23,32,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,None
1142,歧路2,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1143,歧路3,0,0,27,17,13,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,None
1145,歧路5,0,0,27,28,13,0,30,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,None
1152,大自然2,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1153,大自然3,0,0,15,15,0,0,0,0,16,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,None
1155,大自然5,0,0,15,15,0,0,11,0,16,64,0,24.3,0,5,10,0,0,0,0,0,0,0,3.5,0,0,None
1162,尘封术式2,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1163,尘封术式3,0,0,0,20,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1172,破晓2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,None
1173,破晓3,0,0,0,0,0,10,10,10,0,0,0,0,0,10,5,2.4,0,0,0,0,0,0,0,0,0.8,1
1182,三角2,0,77,0,0,0,0,0,0,0,77,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,None
1183,三角3,0,77,0,0,0,0,0,0,0,77,0,29.15,0,0,7,0,0,0,0,0,0,0,0,0,0,None
1192,权能2,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1193,权能3,0,0,0,10,0,0,0,0,10,0,0,12,0,0,5,0,0,0,0,0,0,0,0,10,0,None
1202,军神2,0,0,0,5,0,0,8,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,None
1203,军神3,0,0,0,5,0,0,8,10,10,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,None
1212,灵宝2,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1213,灵宝3,0,0,0,12,15,0,0,0,0,0,0,7,0,10,5,6.69411764705882,1,1,1,0,0,0,0,0,5.09411764705882,1
1222,时间2,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1223,时间3,0,0,0,11,0,0,0,11,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,None
1232,能量2,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1233,能量3,0,0,12,0,10,0,0,12,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1242,黑魔法2,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1243,黑魔法3,0,0,12,0,0,13,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1252,时空2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,0,0,None
1253,时空3,0,0,0,17,0,0,10,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1262,呐喊2,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,None
1263,呐喊3,0,0,0,0,0,0,0,23,14,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,None
1272,狂乱2,0,0,0,0,0,0,0,0,18,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,None
1273,狂乱3,0,0,0,16,0,0,0,0,18,25,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,None
1282,深渊2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3.20833333333333,2,2,0,0,0,0,0,0,3.20833333333333,None
1283,深渊3,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,10.1941176470588,2,2,2,0,0,0,0,0,6.99411764705882,2
1292,圣者2,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1293,圣者3,0,0,0,11,10,0,0,5,0,32,0,12,0,0,15,0,0,0,0,0,0,0,0,10,0,None
1302,命运2,0,0,14,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,None
1303,命运3,0,0,14,20,0,0,0,0,0,0,0,19.9,0,4,0,0,0,0,0,0,0,0,0,0,0,None
1312,愤怒2,0,0,10,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1313,愤怒3,0,0,10,11,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,None
1322,求道者2,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1323,求道者3,0,0,0,0,10,0,10,0,0,40,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,None
1332,次元2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None
1333,次元3,0,0,0,10,22,0,0,0,0,0,0,18,0,0,10,0,0,0,0,0,0,0,1.4,0,0,None
1342,天命2,0,0,7,0,8,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,1.4,0,0,None
1343,天命3,0,0,7,0,18,0,0,0,11.6666666666667,0,0,12.35,0,12.25,0,0,0,0,0,0,0,0,0,0,0,None
1352,悲剧2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1353,悲剧3,0,0,0,0,0,0,23,29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,None
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1363,传说防具3,0,0,10,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1365,传说防具5,0,0,10,10,20,0,12,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,None
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1373,普雷首饰3,0,0,0,0,8,0,0,0,8,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,None
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
1383,普雷特殊3,0,0,0,10,0,0,0,0,8,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,None
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,序号26,27,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.4,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.75,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.4,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None
------------------------------workbook: preset.XLSX------------------------------
------------------------------sheet: custom------------------------------
ele_type,火,None,None,存档1,None,up_stat,0,None,None,2.0.3
cool_conv,35,%,None,存档2,None,bless_style,0,None,None,None
set_select_bel,8,%,None,存档3,None,crux_style,0,None,None,None
set_select_shoe,17,%,None,存档4,None,bless_plt,0,None,None,None
set_wave_up,0,%,None,存档5,None,bless_cri,0,None,None,None
set_wave_down,0,%,None,存档6,None,up_stat_b,0,None,None,None
set_wave_shol,0,%,None,存档7,None,None,None,None,None,None
set_wave_bel,0,%,None,存档8,None,None,None,None,None,None
set_wave_shoe,0,%,None,存档9,None,None,None,None,None,None
set_wave_2,0,%,None,存档10,None,None,None,None,None,None
set_wave_3,0,%,None,None,None,None,None,None,None,None
set_bet_lvl,英雄↑,None,None,None,None,None,None,None,None,None
set_sun_rein,0,강,None,None,None,None,None,None,None,None
ele_inchant,19,None,None,None,None,None,None,None,None,None
ele_ora,0,None,None,None,None,None,None,None,None,None
ele_gem,0,None,None,None,None,None,None,None,None,None
ele_skill,0,None,None,None,None,None,None,None,None,None
ele_mob_resist,50,None,None,None,None,None,None,None,None,None
ele_buf_anti,60,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None
------------------------------sheet: one------------------------------
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
None,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None
